"species","year","lat","long"
"Nemipterus randalli",2017,31.91999328,34.62542518
"Nemipterus randalli",2017,31.94924328,34.68660518
"Nemipterus randalli",2017,31.91999328,34.58552518
"Nemipterus randalli",2017,32.00549328,34.67330518
"Nemipterus randalli",2017,32.28899328,34.71852518
"Nemipterus randalli",2017,32.28899328,34.71852518
"Nemipterus randalli",2017,31.97624328,34.62010518
"Nemipterus randalli",2017,32.13374328,34.73448518
"Nemipterus randalli",2017,32.13824328,34.73448518
"Nemipterus randalli",2017,32.13824328,34.66266518
"Nemipterus randalli",2017,32.13824328,34.73448518
"Nemipterus randalli",2017,32.16074328,34.73980518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.16074328,34.73980518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.01899328,34.67596518
"Nemipterus randalli",2017,32.04824328,34.68926518
"Nemipterus randalli",2017,32.13824328,34.66266518
"Nemipterus randalli",2017,32.13824328,34.66266518
"Nemipterus randalli",2017,32.13824328,34.73448518
"Nemipterus randalli",2017,32.13824328,34.73448518
"Nemipterus randalli",2017,32.01899328,34.67596518
"Nemipterus randalli",2017,32.01899328,34.67596518
"Nemipterus randalli",2017,32.16074328,34.73980518
"Nemipterus randalli",2017,32.16074328,34.73980518
"Nemipterus randalli",2017,32.05274328,34.69192518
"Nemipterus randalli",2017,32.04824328,34.68926518
"Nemipterus randalli",2017,32.16074328,34.73980518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.21924328,34.76108518
"Nemipterus randalli",2017,32.18774328,34.74778518
"Nemipterus randalli",2018,31.97624328,34.56424518
"Nemipterus randalli",2018,31.76474328,34.41528518
"Nemipterus randalli",2018,32.21924328,34.57754518
"Nemipterus randalli",2018,31.97624328,34.56424518
"Nemipterus randalli",2018,32.13374328,34.73448518
"Nemipterus randalli",2018,32.21924328,34.76108518
"Nemipterus randalli",2018,32.13824328,34.73448518
"Nemipterus randalli",2018,32.13824328,34.73448518
"Nemipterus randalli",2018,32.05274328,34.69192518
"Nemipterus randalli",2018,32.10449328,34.71852518
"Nemipterus randalli",2018,32.19224328,34.75044518
"Nemipterus randalli",2018,31.94924328,34.64670518
"Nemipterus randalli",2018,32.34074328,34.71320518
"Nemipterus randalli",2018,32.28899328,34.78502518
"Nemipterus randalli",2018,32.13824328,34.73448518
"Nemipterus randalli",2018,31.94924328,34.64670518
"Nemipterus randalli",2018,31.97624328,34.66000518
"Nemipterus randalli",2018,31.97624328,34.66000518
"Nemipterus randalli",2018,32.01899328,34.67596518
"Nemipterus randalli",2018,32.01899328,34.67596518
"Nemipterus randalli",2018,31.89749328,34.61212518
"Nemipterus randalli",2018,31.97624328,34.66000518
"Nemipterus randalli",2018,32.01899328,34.67596518
"Nemipterus randalli",2018,32.01899328,34.67596518
"Nemipterus randalli",2018,31.88849328,34.60414518
"Nemipterus randalli",2018,31.76474328,34.37272518
"Nemipterus randalli",2018,31.94924328,34.64670518
"Nemipterus randalli",2018,31.97624328,34.66000518
"Nemipterus randalli",2018,32.13824328,34.66266518
"Nemipterus randalli",2018,31.97624328,34.66000518
"Nemipterus randalli",2018,32.02799328,34.67862518
"Nemipterus randalli",2018,32.19224328,34.68128518
"Nemipterus randalli",2018,32.21924328,34.76108518
"Nemipterus randalli",2018,32.21924328,34.76108518
"Nemipterus randalli",2018,32.21924328,34.76108518
"Nemipterus randalli",2018,31.87049328,34.53232518
"Nemipterus randalli",2018,31.87049328,34.53232518
"Nemipterus randalli",2018,32.11124328,34.65468518
"Nemipterus randalli",2018,31.97624328,34.56424518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.76474328,34.50838518
"Nemipterus randalli",2018,31.88849328,34.60414518
"Nemipterus randalli",2018,31.91999328,34.62542518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,31.87049328,34.53232518
"Nemipterus randalli",2019,31.76474328,34.50838518
"Nemipterus randalli",2019,31.94924328,34.68660518
"Nemipterus randalli",2019,31.94924328,34.68660518
"Nemipterus randalli",2019,31.91999328,34.67330518
"Nemipterus randalli",2019,32.02574328,34.58818518
"Nemipterus randalli",2019,32.19224328,34.68128518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.24624328,34.67596518
"Nemipterus randalli",2019,32.13824328,34.73448518
"Nemipterus randalli",2019,31.94924328,34.46848518
"Nemipterus randalli",2019,31.99199328,34.58020518
"Nemipterus randalli",2019,32.19224328,34.65468518
"Nemipterus randalli",2019,32.24624328,34.77704518
"Nemipterus randalli",2019,31.96499328,34.65734518
"Nemipterus randalli",2019,32.16299328,34.73980518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,31.91999328,34.62542518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.46848518
"Nemipterus randalli",2019,31.76474328,34.31420518
"Nemipterus randalli",2019,31.76474328,34.50838518
"Nemipterus randalli",2019,31.76474328,34.31420518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,32.13824328,34.73448518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.91999328,34.62542518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,32.11124328,34.71852518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,31.94924328,34.64670518
"Nemipterus randalli",2019,32.02574328,34.67862518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.21924328,34.76108518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,31.99199328,34.66798518
"Nemipterus randalli",2019,32.19224328,34.75044518
"Nemipterus randalli",2019,32.39924328,34.81960518
"Nemipterus randalli",2019,32.24624328,34.77704518
"Nemipterus randalli",2019,32.13824328,34.66266518
"Nemipterus randalli",2019,32.02574328,34.62276518
"Nemipterus randalli",2019,31.87049328,34.48976518
"Nemipterus randalli",2019,31.84124328,34.47114518
"Nemipterus randalli",2019,32.08199328,34.61478518
"Nemipterus randalli",2019,32.11124328,34.62808518
"Nemipterus randalli",2019,31.94924328,34.56424518
"Nemipterus randalli",2019,31.76474328,34.41528518
"Nemipterus randalli",2019,31.84124328,34.51104518
"Nemipterus randalli",2019,32.26199328,34.68394518
"Nemipterus randalli",2019,32.31824328,34.70522518
"Nemipterus randalli",2019,32.31824328,34.70522518
"Nemipterus randalli",2019,32.31824328,34.70522518
"Nemipterus randalli",2019,32.31824328,34.70522518
"Nemipterus randalli",2019,32.50499328,34.77172518
"Nemipterus randalli",2019,32.26199328,34.68394518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.76474328,34.50838518
"Nemipterus randalli",2020,31.91999328,34.67330518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.01899328,34.71852518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.01899328,34.71852518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.04824328,34.68926518
"Nemipterus randalli",2020,32.04824328,34.68926518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.11124328,34.75576518
"Nemipterus randalli",2020,31.99199328,34.70522518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.11124328,34.75576518
"Nemipterus randalli",2020,32.01899328,34.67596518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.19224328,34.75044518
"Nemipterus randalli",2020,32.19224328,34.75044518
"Nemipterus randalli",2020,32.19224328,34.75044518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.19224328,34.75044518
"Nemipterus randalli",2020,32.21924328,34.69458518
"Nemipterus randalli",2020,31.94924328,34.68660518
"Nemipterus randalli",2020,32.13374328,34.73448518
"Nemipterus randalli",2020,32.21924328,34.69458518
"Nemipterus randalli",2008,31.838884,34.6035
"Nemipterus randalli",2009,31.838884,34.6035
"Nemipterus randalli",2010,31.838884,34.6035
"Nemipterus randalli",2011,31.838884,34.6035
"Nemipterus randalli",2008,36.632818,31.175079
"Nemipterus randalli",2008,36.786948,36.074982
"Nemipterus randalli",2009,36.632818,31.175079
"Nemipterus randalli",2009,36.786948,36.074982
"Nemipterus randalli",2010,36.751384,35.707111
"Ostorhinchus fasciatus",2014,31.608692,31.097488
"Ostorhinchus fasciatus",2008,31.833333,34.5
"Ostorhinchus fasciatus",2008,31.819522,34.640064
"Ostorhinchus fasciatus",2012,32.877,34.961
"Ostorhinchus fasciatus",2012,31.738,34.544
"Ostorhinchus fasciatus",2012,32.839,35
"Ostorhinchus fasciatus",2014,31.91999328,34.58552518
"Ostorhinchus fasciatus",2014,31.76474328,34.50838518
"Ostorhinchus fasciatus",2014,31.76474328,34.50838518
"Ostorhinchus fasciatus",2014,31.76474328,34.50838518
"Ostorhinchus fasciatus",2014,31.76474328,34.50838518
"Ostorhinchus fasciatus",2017,31.99199328,34.60680518
"Ostorhinchus fasciatus",2017,32.01899328,34.67596518
"Ostorhinchus fasciatus",2017,32.01899328,34.67596518
"Ostorhinchus fasciatus",2017,31.94924328,34.64670518
"Ostorhinchus fasciatus",2017,31.94924328,34.64670518
"Ostorhinchus fasciatus",2017,32.08199328,34.64404518
"Ostorhinchus fasciatus",2017,32.00549328,34.61212518
"Ostorhinchus fasciatus",2017,31.91999328,34.62542518
"Ostorhinchus fasciatus",2017,31.94924328,34.68660518
"Ostorhinchus fasciatus",2018,31.87049328,34.53232518
"Ostorhinchus fasciatus",2018,31.87049328,34.53232518
"Ostorhinchus fasciatus",2018,32.11124328,34.65468518
"Ostorhinchus fasciatus",2019,32.19224328,34.68128518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,32.01899328,34.71852518
"Ostorhinchus fasciatus",2020,32.04824328,34.68926518
"Ostorhinchus fasciatus",2020,32.04824328,34.68926518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,32.11124328,34.75576518
"Ostorhinchus fasciatus",2020,32.01899328,34.67596518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,32.19224328,34.75044518
"Ostorhinchus fasciatus",2020,32.19224328,34.75044518
"Ostorhinchus fasciatus",2020,32.19224328,34.75044518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,32.19224328,34.75044518
"Ostorhinchus fasciatus",2020,32.21924328,34.69458518
"Ostorhinchus fasciatus",2020,31.89749328,34.61212518
"Ostorhinchus fasciatus",2020,31.94924328,34.68660518
"Ostorhinchus fasciatus",2020,32.13374328,34.73448518
"Ostorhinchus fasciatus",2020,32.21924328,34.69458518
"Ostorhinchus fasciatus",2011,33.977131,35.502006
"Ostorhinchus fasciatus",2019,35.243086,35.92
"Ostorhinchus fasciatus",2009,36.283333,35.75
"Ostorhinchus fasciatus",2010,36.579722,35.83
"Ostorhinchus fasciatus",2011,36.826389,28.260556
"Ostorhinchus fasciatus",2011,36.232317,30.363761
"Ostorhinchus fasciatus",2011,36.784564,31.287232
"Ostorhinchus fasciatus",2011,36.282435,34.084424
"Ostorhinchus fasciatus",2011,36.060704,33.003939
"Ostorhinchus fasciatus",2011,36.544809,31.916044
"Ostorhinchus fasciatus",2011,36.77366,28.329686
"Ostorhinchus fasciatus",2011,36.633932,34.415355
"Ostorhinchus fasciatus",2011,36.86313,30.687777
"Ostracion cubicus",2017,31.291063,32.307394
"Ostracion cubicus",2017,31.691252,34.56019
"Ostracion cubicus ",2011,34.48333333,35.75
"Ostracion cubicus",2015,33.28,35.19
"Ostracion cubicus ",2015,33.89309,35.4664
"Ostracion cubicus ",2015,33.284339,35.184774
"Ostracion cubicus",2016,33.924016,35.493432
"Ostracion cubicus",2019,34.019548,35.611611
"Ostracion cubicus ",2017,36.457308,30.548092
"Oxyurichthys petersii",2016,35.370167,33.013678
"Oxyurichthys petersii",2016,35.362856,33.216111
"Oxyurichthys petersii",2016,35.348569,33.325931
"Oxyurichthys petersii",2016,35.342614,33.461461
"Oxyurichthys petersi",2020,35.0589,34.0189
"Oxyurichthys petersi",1994,31.263285,32.333293
"Oxyurichthys petersii",2016,31,29.3
"Oxyurichthys petersi",2010,36.149152,29.596178
"Oxyurichthys petersi",2018,40.597757,22.899776
"Oxyurichthys petersi",2020,38.9365,20.785
"Oxyurichthys petersi",2021,38.9342,20.7911
"Oxyurichthys petersi",2020,35.4895,24.1514
"Oxyurichthys petersii",2014,31.97624328,34.66000518
"Oxyurichthys petersii",2014,31.91999328,34.62542518
"Oxyurichthys petersii",2014,32.02574328,34.67862518
"Oxyurichthys petersii",2014,31.96499328,34.65734518
"Oxyurichthys petersii",2014,32.02574328,34.67862518
"Oxyurichthys petersii",2014,31.99199328,34.66798518
"Oxyurichthys petersii",2014,32.02574328,34.67862518
"Oxyurichthys petersii",2015,32.10449328,34.71852518
"Oxyurichthys petersii",2015,32.10449328,34.65202518
"Oxyurichthys petersii",2016,31.71,34.5406
"Oxyurichthys petersii",2019,32.19224328,34.75044518
"Oxyurichthys petersii",2000,33.961132,35.506016
"Oxyurichthys petersi",1991,35.181,35.854
"Oxyurichthys petersi",1991,36.771,34.636
"Oxyurichthys petersi",1997,36.537065,35.460653
"Oxyurichthys petersi",2005,36.606092,36.083304
"Oxyurichthys petersi",2005,36.695527,34.714612
"Oxyurichthys petersii",2009,36.793312,34.635476
"Oxyurichthys petersii",2011,36.641509,28.973834
"Oxyurichthys petersii",2011,36.835254,35.979896
"Oxyurichthys petersi",1994,36.507,34.281
"Oxyurichthys petersi",2005,36.901,27.681
"Parexocoetus mento",2000,34.6872,11.3894
"Parexocoetus mento",1999,34.6872,11.3894
"Parexocoetus mento",2009,32.1308,20.0533
"Parexocoetus mento",2009,32.768646,22.650272
"Parexocoetus mento",2009,30.51309,18.593067
"Parexocoetus mento",2009,31.218204,16.569792
"Parexocoetus mento",2009,32.078889,32.981389
"Parexocoetus mento",2017,35.496986,12.591386
"Parexocoetus mento",2007,35.053327,34.023628
"Parexocoetus mento",1997,36.537065,35.460653
"Parexocoetus mento",2005,36.568529,36.108062
"Parexocoetus mento ",2008,33.544422,35.31126
"Parupeneus forsskali",2020,35.853023,35.837453
"Parupeneus forsskali",2015,35.401824,35.829254
"Parupeneus forsskali",2018,34.999751,34.066775
"Parupeneus forsskali",2017,34.973036,33.767132
"Parupeneus forsskali",2017,35.015563,34.063055
"Parupeneus forsskali",2017,35.013282,34.059389
"Parupeneus forsskali",2012,33.932508,35.47282
"Parupeneus forsskali",2016,33.759722,11.053333
"Parupeneus forsskali",2014,34.9398,33.8584
"Parupeneus forsskali",2018,36.350013,27.906101
"Parupeneus forsskali",2000,36.793312,34.635476
"Parupeneus forsskali",2004,36.31416667,33.86305556
"Parupeneus forsskali",2017,34.9548,34.0857
"Parupeneus forsskali",2017,35.0019,34.0712
"Parupeneus forsskali",2019,35.81969,27.23049
"Parupeneus forsskali",2019,36.429311,28.235335
"Parupeneus forsskali ",2019,36.152983,29.598607
"Parupeneus forsskali ",2019,34.951217,24.754183
"Parupeneus forsskalii",2019,35.416992,26.932342
"Parupeneus forsskalii",2019,35.347017,26.871644
"Parupeneus forsskali",2019,34.9743,25.273536
"Parupeneus forsskali",2016,36.127222,33.328889
"Parupeneus forsskali",2017,36.646677,29.109073
"Parupeneus forsskali",2018,34.9554,33.9462
